,kappa,# Edges,# Nodes,Min Degree,Max Degree,Diameter,S_0_1,S_1_1,S_2_1,S_3_1,S_4_1,S_5_1,S_6_1,S_7_1,S_8_1,S_9_1,S_10_1,S_11_1,S_12_1,S_13_1,S_0_2,S_1_2,S_2_2,S_3_2,S_4_2,S_5_2,S_6_2,S_7_2,S_8_2,S_9_2,S_10_2,S_11_2,S_12_2,S_13_2,S_0_3,S_1_3,S_2_3,S_3_3,S_4_3,S_5_3,S_6_3,S_7_3,S_8_3,S_9_3,S_10_3,S_11_3,S_12_3,S_13_3,label
1376,5,42,14,4,9,3,3,0,1,1,0,3,2,4,3,4,3,0,0,2,4.0,1.0,2.0,2.0,1.0,4.0,3.0,0.0,4.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0
1377,5,56,14,6,11,2,1,3,2,0,3,3,3,1,0,3,1,4,4,4,2.0,4.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,0.0,1.0,0
1378,5,28,14,2,6,3,1,4,4,4,2,3,0,3,0,4,3,2,1,4,2.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,1.0,0.0,4.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,0
1379,5,42,14,3,9,3,3,4,2,0,1,2,1,3,2,4,2,1,3,0,4.0,0.0,3.0,1.0,2.0,3.0,2.0,4.0,3.0,0.0,3.0,2.0,4.0,1.0,0.0,1.0,4.0,2.0,3.0,4.0,3.0,0.0,4.0,0.0,4.0,3.0,0.0,2.0,0
1380,5,28,14,2,6,3,0,1,3,3,2,4,4,2,2,1,2,2,1,2,1.0,2.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1
1381,5,28,14,2,8,3,0,3,4,1,2,2,0,0,2,4,2,0,2,0,0.0,4.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,1
1382,5,28,14,3,6,3,0,1,1,2,1,3,0,3,1,0,0,2,0,3,1.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,0.0,1
1383,5,42,14,4,8,3,2,2,0,4,1,0,2,2,4,4,4,4,1,2,3.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,1
1384,5,56,14,4,11,2,0,1,3,4,3,2,4,2,3,3,1,1,2,3,1.0,2.0,4.0,0.0,4.0,3.0,0.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,3.0,3.0,4.0,0.0,0
1385,5,28,14,2,6,3,0,2,2,1,1,1,1,3,3,2,1,4,1,1,1.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,0.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,1
1386,5,28,14,2,7,3,4,4,4,3,2,0,1,1,2,3,1,0,1,2,0.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,4.0,0.0,3.0,2.0,3.0,4.0,1
1387,5,56,14,7,11,2,4,2,4,0,4,4,3,0,2,3,2,3,1,3,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,0.0,0
1388,5,28,14,2,8,3,3,3,4,0,1,3,4,0,1,1,0,4,4,0,4.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,0
1389,5,28,14,2,6,3,0,1,2,2,0,2,2,2,3,3,3,2,1,3,1.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,1
1390,5,28,14,2,7,4,2,2,0,2,2,0,0,4,3,1,3,1,4,2,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,1
1391,5,56,14,6,11,2,1,1,3,1,1,1,2,4,3,4,2,1,4,1,2.0,2.0,4.0,2.0,2.0,2.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,1
1392,5,56,14,6,10,2,1,3,1,3,4,1,1,3,1,2,4,3,0,4,2.0,4.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,3.0,0.0,4.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,1.0,0.0,2.0,0.0,0
1393,5,42,14,4,8,3,4,1,4,4,2,4,3,4,1,0,0,1,3,1,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,0
1394,5,56,14,6,10,2,4,3,4,2,0,4,0,3,0,2,4,4,2,1,0.0,4.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,4.0,3.0,0
1395,5,28,14,2,6,3,3,4,3,4,1,3,0,0,1,2,2,0,4,4,4.0,0.0,4.0,0.0,2.0,4.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,4.0,4.0,2.0,0.0,1.0,0
1396,5,28,14,2,7,3,4,3,0,1,0,3,1,1,1,4,2,3,4,1,0.0,4.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,3.0,3.0,0.0,4.0,0.0,1.0,3.0,0
1397,5,56,14,6,11,2,1,1,4,2,4,2,4,1,1,1,3,0,0,2,2.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,4.0,0
1398,5,56,14,6,10,2,2,0,1,4,1,1,2,0,2,4,0,3,1,3,3.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,3.0,0.0,0
1399,5,28,14,2,7,3,1,4,2,4,4,2,4,3,4,2,0,4,3,4,2.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1
1400,5,42,14,3,8,2,1,2,4,4,0,2,2,4,1,3,2,3,3,2,2.0,3.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,0.0,2.0,4.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0
1401,5,56,14,6,11,2,0,4,3,4,3,2,2,3,0,2,0,0,3,2,0.0,0.0,4.0,0.0,4.0,3.0,3.0,4.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1
1402,5,42,14,4,8,3,4,1,2,2,1,4,1,4,3,0,3,0,3,1,0.0,2.0,3.0,3.0,2.0,0.0,2.0,0.0,4.0,1.0,4.0,1.0,4.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,0
1403,5,56,14,6,11,2,2,2,3,1,0,4,4,1,3,3,1,2,4,3,3.0,3.0,4.0,2.0,1.0,0.0,0.0,2.0,4.0,4.0,2.0,3.0,0.0,4.0,4.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,1
1404,5,42,14,3,8,3,0,2,1,2,4,0,1,1,2,2,2,2,4,3,0.0,3.0,2.0,3.0,0.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,4.0,0.0,4.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,0
1405,5,56,14,6,12,2,0,2,4,3,2,2,3,0,3,0,2,4,4,4,0.0,3.0,0.0,4.0,3.0,3.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1
1406,5,56,14,4,11,2,2,4,0,4,3,3,2,0,2,0,3,3,4,3,3.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1
1407,5,42,14,4,8,3,3,1,1,4,4,3,0,3,1,4,4,4,3,1,4.0,2.0,2.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0
1408,5,42,14,4,8,3,1,1,3,2,2,1,4,4,0,3,0,0,2,4,2.0,2.0,4.0,3.0,3.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,4.0,4.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,4.0,1.0,0
1409,5,56,14,5,10,2,4,0,0,3,0,3,1,3,2,2,2,1,2,3,0.0,1.0,0.0,4.0,1.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,4.0,4.0,3.0,4.0,0.0,0
1410,5,42,14,3,9,3,4,1,3,2,4,1,4,2,0,0,3,1,3,3,0.0,2.0,4.0,3.0,0.0,2.0,0.0,3.0,1.0,1.0,4.0,2.0,4.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0
1411,5,42,14,3,9,3,4,1,4,3,4,2,2,0,4,0,0,2,2,0,0.0,2.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,4.0,4.0,1.0,0
1412,5,56,14,5,10,2,3,3,0,2,4,4,3,4,3,1,2,0,3,1,4.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,4.0,2.0,3.0,1.0,4.0,2.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.0,0
1413,5,42,14,3,9,3,2,0,1,3,3,1,2,0,3,4,0,1,4,3,3.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,4.0,0.0,1.0,2.0,0.0,4.0,4.0,2.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,0
1414,5,28,14,3,6,3,2,0,2,0,4,1,2,3,3,1,3,4,2,1,3.0,1.0,3.0,1.0,0.0,2.0,3.0,4.0,4.0,2.0,4.0,0.0,3.0,2.0,4.0,2.0,4.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,4.0,3.0,0
1415,5,42,14,4,8,3,1,3,4,2,4,4,2,4,3,3,0,3,1,0,2.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,4.0,2.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0
1416,5,42,14,4,9,2,1,0,4,0,0,0,1,4,1,2,0,1,4,4,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,1.0,1
1417,5,28,14,2,6,4,0,4,3,4,3,2,2,4,1,0,2,0,4,3,1.0,0.0,4.0,0.0,4.0,3.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1
1418,5,42,14,4,8,3,2,0,4,3,4,2,4,1,1,0,0,0,2,1,3.0,1.0,0.0,4.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,0.0,1.0,4.0,0.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,0
1419,5,42,14,4,8,2,0,1,2,3,1,4,4,1,1,3,2,3,2,0,1.0,2.0,3.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,4.0,2.0,0
1420,5,28,14,2,6,3,3,4,4,0,1,4,3,0,0,1,0,4,0,2,4.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,0
1421,5,42,14,4,7,2,2,0,3,2,0,3,1,0,3,1,4,1,1,1,3.0,1.0,4.0,3.0,1.0,4.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,2.0,0.0,4.0,2.0,0.0,3.0,1.0,0.0,3.0,1.0,3.0,3.0,3.0,1
1422,5,28,14,3,7,3,2,0,1,4,0,3,1,3,4,2,3,1,3,4,3.0,1.0,2.0,0.0,1.0,4.0,2.0,4.0,0.0,3.0,4.0,2.0,4.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1
1423,5,42,14,4,8,2,0,1,1,0,1,3,3,2,0,3,1,0,3,2,1.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,0.0,4.0,1
1424,5,56,14,7,10,2,0,1,2,4,0,4,3,0,1,3,2,3,4,4,1.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,2.0,4.0,3.0,4.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,1.0,1.0,0
1425,5,56,14,5,12,2,2,0,0,1,3,4,1,0,3,3,4,3,2,2,3.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,4.0,4.0,0.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,0
1426,5,28,14,2,7,3,1,3,4,2,3,4,3,2,1,1,2,3,0,0,2.0,4.0,0.0,3.0,4.0,0.0,4.0,3.0,2.0,2.0,3.0,4.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,0.0,1.0,2.0,0
1427,5,42,14,4,8,3,2,0,2,0,0,0,4,3,3,1,3,2,1,1,3.0,1.0,3.0,1.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,0
1428,5,42,14,5,8,3,3,1,3,2,3,2,2,1,3,0,3,0,1,1,4.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,4.0,3.0,0.0,2.0,0.0,2.0,3.0,3.0,1
1429,5,28,14,3,7,3,1,4,1,0,0,0,0,3,2,3,2,1,2,0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,4.0,3.0,4.0,2.0,1
1430,5,42,14,3,9,3,4,4,2,0,0,1,1,4,4,4,2,3,1,4,0.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0
1431,5,28,14,2,6,3,1,3,2,3,3,3,4,4,2,2,4,3,2,2,2.0,4.0,3.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,0.0,4.0,3.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,1
1432,5,42,14,4,9,3,0,4,3,1,1,2,0,3,0,1,2,1,1,0,1.0,0.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0,3.0,4.0,3.0,3.0,2.0,1
1433,5,28,14,2,6,3,3,1,0,0,3,3,4,2,0,4,1,0,1,2,4.0,2.0,1.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,3.0,4.0,0
1434,5,56,14,7,11,2,2,0,1,4,4,3,2,0,0,2,4,0,0,1,3.0,1.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,1.0,2.0,0.0,3.0,0
1435,5,56,14,6,10,2,0,3,0,2,3,0,3,2,2,4,1,3,1,0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,2.0,0.0,4.0,4.0,1.0,3.0,0.0,3.0,1.0,0
1436,5,56,14,6,11,2,1,0,3,3,2,4,1,4,0,2,0,4,1,4,2.0,1.0,4.0,4.0,3.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,0
1437,5,42,14,4,9,3,1,0,0,1,4,4,4,1,2,2,0,3,4,1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,4.0,0.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,0.0,1.0,3.0,1
1438,5,28,14,2,6,3,0,3,3,4,3,2,0,0,0,0,3,4,2,4,0.0,4.0,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1
1439,5,28,14,3,6,3,0,0,0,2,4,4,3,3,1,3,0,4,1,4,0.0,0.0,1.0,3.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,1
1440,5,56,14,6,12,2,3,2,4,3,0,0,0,2,0,1,2,4,0,3,4.0,3.0,0.0,4.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,4.0,0.0,4.0,1.0,0.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,0.0,2.0,0.0,0
1441,5,56,14,7,10,2,4,2,3,4,0,2,1,3,4,4,3,3,0,2,0.0,3.0,4.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,4.0,4.0,1.0,3.0,1.0,4.0,0.0,1.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0
1442,5,56,14,6,11,2,1,3,4,0,4,2,1,1,4,0,0,2,3,3,2.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,4.0,3.0,0.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,0
1443,5,56,14,5,10,2,1,0,2,1,2,1,1,2,1,4,4,1,0,2,2.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0,2.0,4.0,1
1444,5,42,14,4,8,3,0,4,4,2,0,1,0,0,3,2,2,3,1,2,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,4.0,4.0,0.0,3.0,4.0,0
1445,5,42,14,4,8,2,4,4,1,4,4,2,3,4,2,4,2,3,0,4,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1
1446,5,42,14,4,8,3,1,4,1,4,1,0,2,2,1,2,0,0,4,0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,1
1447,5,42,14,4,9,2,3,3,3,1,3,2,1,4,2,2,2,3,0,0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,0.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,1
1448,5,42,14,4,10,3,3,3,0,3,2,0,4,1,0,1,4,3,2,1,4.0,4.0,0.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,3.0,1.0,0.0,4.0,3.0,0
1449,5,42,14,4,8,3,4,3,3,2,3,0,2,2,4,0,3,4,2,0,0.0,4.0,4.0,3.0,4.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1
1450,5,56,14,6,11,2,2,2,2,2,1,4,2,4,1,3,3,4,3,4,3.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
1451,5,28,14,3,6,3,2,1,3,4,2,4,1,0,3,3,3,3,0,4,3.0,2.0,4.0,0.0,3.0,0.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1452,5,56,14,5,11,2,1,2,2,2,0,0,1,1,3,1,3,0,1,3,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,3.0,0.0,1
1453,5,56,14,5,11,2,4,3,1,2,3,0,3,1,2,4,3,4,2,0,0.0,4.0,2.0,3.0,4.0,1.0,4.0,2.0,3.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,3.0,4.0,1.0,0.0,1.0,4.0,2.0,0
1454,5,28,14,2,5,3,0,3,4,0,2,3,2,0,1,3,0,0,4,2,1.0,4.0,0.0,0.0,3.0,4.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,4.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,0
1455,5,42,14,3,8,3,1,4,0,2,4,4,1,2,4,1,0,3,0,3,2.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,3.0,4.0,0.0,3.0,2.0,0.0,2.0,0.0,0
1456,5,42,14,3,10,3,2,2,4,4,0,0,2,1,0,2,3,1,3,3,3.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,0.0,4.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,0
1457,5,56,14,5,10,2,1,0,2,4,0,0,2,4,2,1,1,2,4,1,2.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,1
1458,5,28,14,3,6,3,0,0,3,4,2,1,2,4,1,4,3,1,3,1,1.0,1.0,4.0,0.0,3.0,2.0,3.0,0.0,2.0,0.0,4.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,4.0,3.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0
1459,5,56,14,5,10,2,2,3,3,3,1,4,1,2,0,3,0,2,0,3,3.0,4.0,4.0,4.0,2.0,0.0,2.0,3.0,1.0,4.0,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,3.0,4.0,2.0,0.0,2.0,4.0,2.0,0.0,0
1460,5,42,14,3,8,3,2,2,1,4,0,1,1,2,3,0,0,0,0,0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,0.0,2.0,3.0,3.0,4.0,0.0,1.0,2.0,2.0,1.0,2.0,0
1461,5,28,14,3,7,4,3,2,2,2,0,0,2,2,4,0,0,2,3,0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1
1462,5,28,14,2,6,4,1,0,3,3,2,4,3,0,0,2,0,4,3,0,2.0,0.0,4.0,4.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0
