,kappa,# Edges,# Nodes,Min Degree,Max Degree,Diameter,Concentrated
1668,2.729091811119665,966,65,21,41,2,1
1669,3.700197841845333,889,48,32,44,2,1
1670,2.7324216690687697,172,27,8,17,3,1
1671,2.130356925820589,723,74,10,29,3,0
1672,1.104599163899766,1821,67,47,61,2,0
1673,4.058928286657245,80,30,2,9,4,1
1674,1.6282343555821996,663,38,31,37,2,0
1675,4.395244612950281,848,56,17,42,2,1
1676,2.222149845345624,1166,70,22,42,2,0
1677,1.4693138598090996,1711,63,46,58,2,0
1678,1.6027067688284777,1867,78,38,59,2,0
1679,1.336515607474257,545,69,9,24,3,0
1680,1.8575497058477457,673,58,14,32,2,0
1681,2.450004056571137,887,44,38,43,2,0
1682,4.018092327381757,1286,62,33,48,2,1
1683,1.4622967421343165,356,33,17,26,2,0
1684,3.694932731297862,289,63,3,14,4,0
1685,0.6464702458482328,450,33,24,30,2,0
1686,2.222812571079022,901,68,17,38,2,0
1687,2.8500108267782807,949,62,21,39,2,0
1688,1.7009797801317275,1974,74,45,62,2,0
1689,4.4289344360363785,1257,70,27,46,2,1
1690,3.621279071329031,2531,76,59,73,2,1
1691,0.9527201542460353,529,98,5,18,3,0
1692,2.539248469187223,2639,76,63,74,2,0
1693,2.239858599357661,2615,90,48,67,2,0
1694,4.155350831254465,975,46,38,45,2,1
1695,2.0895003482819536,1942,83,36,57,2,0
1696,0.5877817933138543,770,83,10,32,3,0
1697,1.640468693412155,199,28,11,22,2,0
1698,1.3786697688616352,2292,72,58,70,2,0
1699,3.6652508985770074,752,65,12,30,2,1
1700,1.8598274040178824,449,46,12,26,2,0
1701,3.7799090772617703,612,44,22,33,2,1
1702,2.210995886431488,568,36,27,34,2,0
1703,2.9554978809520933,216,54,2,13,4,0
1704,4.302713326512338,585,43,21,35,2,1
1705,3.097379819430961,313,30,15,26,2,0
1706,1.0636097531994202,3957,90,84,89,2,0
1707,2.3156047419214074,357,29,22,28,2,0
1708,1.7117654434220024,1953,66,54,64,2,0
1709,2.2141510072534456,795,63,15,34,2,0
1710,2.3796115290481343,166,41,2,13,4,0
1711,3.7593961408214867,217,45,6,15,3,0
1712,1.6956642053815956,1299,59,38,51,2,0
1713,2.6483622193972756,104,50,1,9,6,0
1714,1.0922699124384319,1787,100,25,49,2,0
1715,4.37167607352077,277,41,8,19,3,0
1716,3.20646830509182,1447,65,33,53,2,0
1717,1.0464973781586013,321,31,17,26,2,0
1718,2.920035882586998,2603,94,45,67,2,0
1719,0.8026405057058192,2112,77,47,63,2,0
1720,2.891730551220378,2023,70,52,67,2,0
1721,4.329809980033973,122,50,1,11,5,1
1722,3.2467527832220466,766,73,11,32,3,0
1723,3.826770350812805,346,27,24,26,2,1
1724,3.2959379799331745,1115,62,27,43,2,1
1725,3.7341232511049802,2557,87,47,69,2,0
1726,2.8493632051717075,1227,80,22,39,2,0
1727,1.8043252399275693,373,34,12,27,2,0
1728,4.010091668784528,1182,83,20,38,2,1
1729,1.6665778395041109,519,65,7,23,3,0
1730,2.9110479807357517,1400,92,17,39,2,0
1731,0.7926877954493339,976,56,25,42,2,0
1732,3.507404747283696,318,27,21,25,2,0
1733,4.18112180958518,1045,55,30,45,2,1
1734,3.541550275397826,3176,98,56,77,2,0
1735,0.6204868414590048,1128,90,17,33,3,0
1736,2.9484079223644235,481,37,20,32,2,1
1737,3.9114377877849495,197,50,4,14,3,1
1738,3.7409773875462546,676,45,22,37,2,1
1739,3.9058877456437897,1133,89,16,35,3,1
1740,2.9727684333775963,736,59,16,35,2,1
1741,3.447217333669069,1841,85,28,53,2,0
1742,2.422655586365295,974,47,36,45,2,0
1743,0.5530452542561095,636,63,13,28,3,0
1744,3.4068985725779646,3656,90,69,86,2,1
1745,1.3305952138947128,1425,95,17,46,2,0
1746,3.6213627319246404,104,29,2,11,3,1
1747,3.918824549469106,1229,81,18,40,2,0
1748,2.1197286510836015,228,25,14,23,2,0
1749,0.8428112137036572,186,81,1,9,7,0
1750,4.235130239001878,1470,99,21,40,2,1
1751,0.5800789208979786,390,34,18,27,2,0
1752,2.723335155571434,1422,62,41,52,2,1
1753,1.0090095949202662,1669,59,53,58,2,0
1754,2.428336060671959,480,79,4,20,3,0
1755,2.326820462300074,234,34,7,19,3,0
1756,2.689314434050333,429,88,3,21,4,0
1757,3.8712386123168434,781,57,19,35,2,1
1758,2.9017441582693184,755,49,23,38,2,1
1759,2.6720022449044247,2303,85,45,63,2,0
1760,2.8745221705171615,653,63,14,28,2,0
1761,2.745103314000882,3834,91,77,90,2,0
1762,3.064540204374165,779,61,18,34,2,0
1763,1.128335467142883,196,27,9,20,2,0
1764,3.97839147769382,451,64,6,26,3,1
1765,2.5322901402296076,4324,98,82,94,2,0
1766,3.877352957854962,304,47,8,20,3,0
1767,4.231435745354258,3975,94,79,90,2,1
1768,0.913726960567601,1370,58,41,54,2,0
1769,2.2886251769175177,765,51,23,39,2,0
1770,2.7197962870844323,541,75,9,21,3,0
1771,2.7777860134754233,3815,90,80,88,2,0
1772,1.4234708677428762,149,37,3,12,3,0
1773,2.553858281120804,488,82,5,21,3,0
1774,2.4308966518522284,606,63,12,26,3,0
1775,3.18761079022894,110,28,2,12,3,1
1776,4.242526483190902,1896,89,32,57,2,1
1777,2.5526707303455236,2062,91,34,55,2,1
1778,4.427918428795516,3412,94,64,84,2,1
1779,2.096862201507179,375,29,23,28,2,0
1780,3.421975979454506,407,38,13,28,2,1
1781,3.6069106724466113,1846,82,35,55,2,0
1782,2.4619052815141784,312,55,5,20,3,0
1783,0.8262582203052742,1318,62,35,51,2,0
1784,1.6112646793201404,1387,56,45,54,2,0
1785,0.7484978911975144,1680,77,35,53,2,0
1786,4.2392302430282705,842,60,20,38,2,0
1787,2.7178335597050065,1040,51,33,46,2,1
1788,0.9840349974965816,682,42,28,38,2,0
1789,0.8685806764817268,650,90,6,24,3,0
1790,3.9851787768360887,139,39,2,14,3,1
1791,4.3063276907026395,472,49,11,28,2,1
1792,2.793168458760257,2023,79,43,59,2,0
1793,3.2091627573572947,1240,97,17,37,3,1
1794,2.05180183650957,3405,85,74,84,2,0
1795,3.0914379001945815,2707,94,45,69,2,0
1796,3.7723982378733973,750,54,18,36,2,0
1797,1.379674692502734,701,58,18,33,2,0
1798,1.00272831298201,333,29,18,27,2,0
1799,1.4524554533600171,453,33,24,31,2,0
1800,2.3990110211314004,1622,62,47,57,2,0
1801,1.4279180351514449,1077,52,36,48,2,0
1802,2.994268164626558,478,39,19,32,2,0
1803,1.0561658570766639,667,54,17,32,2,0
1804,2.934023766534576,969,77,15,34,2,0
1805,3.4154400069954955,714,59,16,33,2,1
1806,4.371473858977577,591,64,12,26,3,0
1807,1.197449250457523,647,38,30,37,2,0
1808,3.2181865083609122,1656,75,34,55,2,1
1809,2.78632593040852,770,82,12,28,3,0
1810,1.2694551501717162,3284,88,66,82,2,0
1811,2.2168373831163284,98,28,3,12,3,0
1812,1.7422332915179322,193,42,4,14,3,0
1813,1.3235455995138103,242,69,2,13,4,0
1814,3.471103206949158,145,48,3,12,4,1
1815,2.226017299456103,190,32,5,20,3,1
1816,0.7932289314588377,1033,54,28,47,2,0
1817,2.91303210516921,465,32,27,31,2,1
1818,3.025892424107334,711,55,17,36,2,0
1819,3.722814521260926,219,81,1,11,5,1
1820,4.183887700348445,2004,66,56,64,2,0
1821,1.0677867568429327,84,32,2,11,4,0
1822,0.7165592967677683,799,65,15,32,2,0
1823,1.2238500153216019,104,36,2,12,4,0
1824,4.349851017045726,1964,67,50,64,2,1
1825,2.8800576925483403,349,29,21,27,2,1
1826,2.9732724391774314,460,36,21,31,2,1
1827,1.2575855103986662,990,55,29,41,2,0
1828,1.155238701229977,47,25,1,7,5,0
1829,2.0577743853316455,118,27,4,15,3,0
1830,1.6125016478712024,2433,98,31,62,2,0
1831,1.5076894273198826,558,40,24,32,2,0
1832,1.3262212638795372,574,40,21,34,2,0
1833,1.4428991903179926,325,94,1,17,5,0
1834,3.0773153685708836,1019,80,13,35,2,0
1835,3.56399593218032,3005,91,57,75,2,0
1836,2.8100132432470306,475,41,15,29,2,1
1837,3.559599813318103,278,53,3,17,3,1
1838,0.6636678918180388,1748,100,19,46,2,0
1839,2.1739552945752227,444,73,5,19,3,0
1840,1.0722814410504453,2711,86,55,72,2,0
1841,2.499730359623639,460,44,15,28,2,0
1842,1.7303447769639257,161,25,9,16,2,0
1843,1.494327507413558,4271,99,76,92,2,0
1844,1.5227035491063763,211,42,5,16,3,0
1845,2.532589106265965,78,36,1,8,6,0
1846,1.9548485708748515,478,55,10,24,2,0
1847,1.214144126732068,961,63,22,39,2,0
1848,3.276572876467104,641,55,15,32,2,0
1849,3.9232422346561653,1429,57,45,54,2,0
1850,0.945375303430084,1336,93,19,39,3,0
1851,0.7921756390114583,2132,81,44,61,2,0
1852,1.4510695942877172,314,37,11,22,2,0
1853,0.5566386172224638,1501,80,29,50,2,0
1854,2.0267675845992277,46,25,1,6,5,0
1855,4.2911779656436,286,33,12,24,2,1
1856,3.3330796371452314,2304,69,63,68,2,0
1857,3.3856383026061017,751,80,8,31,3,1
1858,2.791688518438378,1017,51,34,48,2,0
1859,2.1439562889494668,2488,91,43,66,2,0
1860,3.391146295369532,2233,75,52,67,2,1
1861,2.1936268147225064,1236,82,22,41,2,0
1862,3.8273513526122773,275,60,3,16,4,1
1863,2.8960454410205667,98,33,1,10,5,0
1864,0.6273320027665394,172,33,6,15,3,0
1865,2.470001985341419,554,77,6,21,3,0
1866,3.337054861518337,851,58,21,40,2,0
1867,4.473242946918619,1654,98,24,51,2,0
1868,4.06808923874876,1134,57,30,47,2,1
1869,1.687972342308576,1688,71,37,61,2,0
1870,1.7012445863860348,2464,76,58,72,2,0
1871,1.006381858341609,152,43,3,13,4,0
1872,4.400591150521462,2621,83,54,72,2,1
1873,1.0702124340600698,532,40,22,34,2,0
1874,0.5057527234615122,909,78,13,31,3,0
1875,1.2426794277707143,335,36,11,23,2,0
1876,2.88970515890363,852,50,26,40,2,1
1877,4.370065349787298,1393,90,20,43,2,1
1878,1.6863095515476139,510,71,7,24,3,0
1879,1.6396608537532789,1747,63,52,60,2,0
1880,3.8685945983630536,75,26,2,12,4,1
1881,1.8659912981279394,471,35,23,33,2,0
1882,2.0762806481691793,874,58,22,41,2,0
1883,3.0841373370231935,240,30,10,22,2,0
1884,2.2832766802147297,513,45,15,31,2,0
1885,4.1505420978678345,183,68,1,10,5,0
1886,3.8193062034148717,1297,86,19,41,2,0
1887,1.1725945445774042,195,48,3,12,4,0
1888,1.5252606110453786,354,29,19,28,2,0
1889,4.23367317934823,3334,92,64,82,2,1
1890,2.4479075729315065,297,32,15,24,2,0
1891,2.2143055644820264,4738,100,90,99,2,0
1892,3.9043340784752685,194,25,12,22,2,1
1893,3.8395049537375066,397,83,5,16,4,1
1894,4.070599330911893,275,30,14,23,2,0
1895,3.5310308840570883,1052,67,24,39,2,1
1896,3.32937802684092,820,41,40,40,1,0
1897,4.238399971361959,607,36,31,35,2,1
1898,2.8170371653234993,2323,77,54,70,2,0
1899,4.23955019837458,968,45,41,44,2,1
1900,0.773282768735593,2221,92,36,59,2,0
1901,2.3719753960382106,2039,85,35,62,2,0
1902,3.7887377028283713,650,41,27,35,2,0
1903,3.4761869002440995,318,26,22,25,2,1
1904,0.5617647578142559,233,37,9,19,3,0
1905,2.3086821202279366,1259,90,18,39,2,0
1906,3.654469702557444,4081,95,80,92,2,0
1907,0.5821745708756341,4266,97,79,93,2,0
1908,3.4256732325215866,1028,79,14,36,3,1
1909,4.044844683455381,227,62,2,14,4,1
1910,1.8812561972627888,1096,66,24,42,2,0
1911,4.260110313184253,3762,92,75,89,2,1
1912,2.067979934797064,1214,73,24,43,2,0
1913,4.216328605461785,574,39,23,36,2,0
1914,1.4488022944214358,981,66,20,40,2,0
1915,2.3832901082929308,2252,68,63,67,2,1
1916,2.124807327972319,932,95,12,29,3,0
1917,1.5689169455653977,740,44,30,38,2,0
1918,1.9482787188438655,753,46,27,40,2,0
1919,4.251816484304849,2959,80,69,79,2,1
1920,1.8477426730582982,154,46,2,12,4,0
1921,2.2964154367360727,1414,75,29,46,2,1
1922,1.1160775105160297,146,39,4,11,3,0
1923,3.7237841915981527,465,40,17,29,2,1
1924,4.443580826535846,620,68,9,26,3,1
1925,0.8690108721358429,1330,53,47,52,2,0
1926,3.8853608924592766,1030,63,22,42,2,1
1927,3.7980791573402,270,29,14,26,2,1
1928,3.7772678513768674,317,44,6,21,3,1
1929,3.290254371831642,426,68,6,18,3,1
1930,1.7271541633798613,401,29,26,28,2,0
1931,1.688413806993855,170,91,1,8,9,0
1932,3.864496575403766,2775,100,45,67,2,1
1933,3.6228193850806822,1105,69,23,40,2,1
1934,3.9971067708736867,2548,75,64,73,2,1
1935,1.276941172694852,287,37,10,23,2,0
1936,4.438090201244753,2647,91,44,67,2,1
1937,3.7930820152525686,3738,96,65,87,2,1
1938,2.5366430335465013,483,38,19,30,2,0
1939,0.9590715053288159,700,99,7,22,3,0
1940,4.205928036659043,496,60,11,25,3,0
1941,1.5388668750205219,332,75,4,16,4,0
1942,3.4130144987610183,94,25,2,11,3,1
1943,3.3233215443337745,442,88,4,16,4,0
1944,4.232102685872841,281,41,9,20,3,1
1945,0.7905248193776631,620,50,15,31,2,0
1946,1.2271608369987312,3985,95,75,90,2,0
1947,3.842118456452649,231,82,1,10,5,0
1948,3.2210937085076727,4542,98,87,97,2,1
1949,0.7079240777867177,2031,87,35,56,2,0
1950,3.9639792177044426,184,29,8,21,2,1
1951,3.708915019679981,112,47,2,9,5,0
1952,1.9190562884279019,1205,65,27,45,2,0
1953,3.441467264897532,387,42,13,24,2,1
1954,4.2877459287773565,172,55,2,12,4,1
1955,2.915084863866756,1552,92,21,47,2,0
1956,3.225961372300469,1235,90,18,40,3,1
1957,0.9189646592257152,203,25,10,20,2,0
1958,2.907059595100597,640,39,29,36,2,1
1959,3.5368028044247586,749,78,10,28,3,0
1960,3.6786173859282245,145,34,4,13,3,1
1961,4.253202397796713,1316,59,38,53,2,1
1962,1.8948469943244932,266,28,14,23,2,0
1963,0.5393858152355033,2696,87,50,73,2,0
1964,1.3714720821150976,3221,100,55,76,2,0
1965,0.9296858759127811,1843,91,32,49,2,0
1966,4.140354696007986,654,43,25,35,2,0
1967,3.918889171071694,2043,76,46,64,2,0
1968,2.862745008157149,3694,89,77,88,2,1
1969,3.562829851426926,1186,62,31,45,2,1
1970,0.5445611246716839,1531,62,43,56,2,0
1971,2.2783518408796635,904,67,19,36,2,0
1972,2.432254526176748,1535,85,25,48,2,0
1973,2.7031062106677233,108,25,5,14,3,1
1974,1.6223490600183799,1208,96,17,36,2,0
1975,1.950647701347632,299,26,21,25,2,0
1976,4.459642182997889,1296,54,45,53,2,1
1977,1.1561817883644654,342,32,18,27,2,0
1978,4.197735356517626,2188,87,38,60,2,1
1979,0.9295614735954585,264,54,3,15,3,0
1980,2.033515163302273,130,27,4,14,3,0
1981,3.186057269093525,571,80,8,25,3,1
1982,4.097781762528308,879,73,16,36,2,0
1983,3.240554833775061,205,39,4,18,3,0
1984,3.9553503580566627,1410,65,35,50,2,0
1985,3.3719250105835954,1035,53,32,45,2,0
1986,1.6966601032630328,1135,49,43,48,2,0
1987,1.1592475907206286,4432,95,90,94,2,0
1988,3.5614254015534277,524,40,21,32,2,1
1989,4.002892611412022,753,89,8,27,3,1
1990,2.6961695130183005,882,52,29,43,2,0
1991,4.121924380557994,93,30,3,12,3,0
1992,1.7971329420755802,818,96,9,28,3,0
1993,1.0353300058799002,1236,78,20,41,2,0
1994,1.6515257316502465,2021,75,47,63,2,0
1995,2.629106973086144,878,69,17,39,2,0
1996,4.339339442334898,1751,92,29,52,2,1
1997,3.2613905486161685,1072,52,33,47,2,1
1998,3.8124690059859394,905,70,16,38,2,0
1999,1.124621333304967,209,73,1,13,6,0
2000,3.202568040157689,100,28,2,14,3,1
2001,3.036446609866586,1277,85,19,39,2,1
2002,4.191264036177552,776,41,35,40,2,1
2003,1.4059762575608494,397,46,11,27,2,0
2004,0.9808886458065809,282,63,4,17,4,0
2005,4.415611906973851,1145,80,18,38,2,1
2006,2.030248423350073,312,55,4,20,3,0
2007,2.9504168617252815,1150,66,23,43,2,0
2008,0.6951336578046963,671,70,11,28,3,0
2009,3.521152853753226,1512,76,26,53,2,1
2010,3.513931079756213,2314,75,54,70,2,0
2011,3.26002984054678,108,51,1,8,6,0
2012,2.4638743234190357,591,38,26,36,2,0
2013,1.7422695097713703,132,45,2,11,4,0
2014,0.9088209169462091,112,25,4,14,3,0
2015,3.2833714692230744,1912,84,37,55,2,1
2016,2.106737595791809,886,72,16,35,2,0
2017,1.0037822831740253,152,25,5,18,2,0
2018,3.8537628714685166,255,47,6,17,3,0
2019,0.8291406523379261,2556,77,61,73,2,0
2020,1.2162367645714514,93,43,1,12,6,0
2021,2.7395452160313276,892,62,20,37,2,1
2022,4.3068354575888455,548,79,7,23,3,0
2023,1.7529924147904938,1132,51,40,49,2,0
2024,1.7170429141060177,303,85,1,14,5,0
2025,2.735621005863569,3457,97,62,83,2,1
2026,4.158060114185191,604,54,16,29,2,1
2027,0.582962083968789,368,84,2,17,4,0
2028,3.2066297014731093,1015,50,36,47,2,0
2029,2.718712035746593,1416,56,45,55,2,1
2030,3.957371411311303,395,70,6,21,3,0
2031,4.374805656219409,265,25,19,23,2,0
2032,4.444850299428859,2116,78,44,65,2,0
2033,2.0380279798504857,911,81,14,32,3,1
2034,4.292414078726223,986,87,14,32,3,0
2035,2.7500694587515375,1207,61,31,50,2,0
2036,2.9448615894838652,1789,91,29,49,2,0
2037,2.2600093927852734,514,36,23,33,2,0
2038,2.469196113755691,439,87,3,17,4,0
2039,0.7995418405673074,834,91,10,27,3,0
2040,3.8062724490070847,804,89,10,29,3,0
2041,3.437479695397871,1116,71,22,43,2,0
2042,1.0698001077630424,449,46,13,26,2,0
2043,2.9693879498795313,352,37,15,25,2,1
2044,1.3538616387413738,468,49,12,27,2,0
2045,0.7649929261283539,3124,86,65,78,2,0
2046,3.2363175494281613,565,38,24,34,2,0
2047,3.087369261308935,901,50,28,44,2,1
2048,1.692790879505421,685,63,12,31,3,0
2049,3.8170261857334986,799,41,37,40,2,1
2050,4.173811710611272,395,83,3,16,4,0
2051,3.9149876611880043,1977,100,28,50,2,0
2052,2.3932491530040267,859,65,20,34,2,0
2053,1.6123357959952598,305,26,20,25,2,0
2054,1.3337842224329566,388,56,6,20,3,0
2055,4.419902289491034,2298,86,43,65,2,0
2056,1.4675125229856913,438,47,13,26,2,0
2057,2.306707113117411,707,71,12,27,3,0
2058,3.80734385905301,218,89,1,11,6,0
2059,2.19806227797864,198,36,6,15,3,0
2060,4.019571031316744,807,77,13,29,3,0
2061,2.9794418081556535,2493,79,56,68,2,0
2062,2.0908729637146837,318,34,14,24,2,0
2063,3.469421470597246,466,35,22,31,2,1
2064,0.6732194870936161,1545,72,35,59,2,0
2065,1.3568839641217965,947,47,37,45,2,0
2066,1.0269893777523817,683,58,14,33,2,0
2067,1.722024402042925,815,77,11,33,3,0
2068,3.556603882402913,459,34,24,32,2,0
2069,3.591152817933295,111,45,2,8,5,0
2070,1.9247385770933327,2201,97,30,54,2,0
2071,4.001965581917267,693,54,19,37,2,1
2072,1.1005680984812236,805,47,28,39,2,0
2073,1.874287237060388,333,54,7,22,3,0
2074,3.3533989505749706,2666,81,57,73,2,0
2075,0.8114284976873205,249,29,14,21,2,0
2076,0.7824476841857049,695,83,10,24,3,0
2077,2.5428266153700565,1139,49,43,48,2,0
2078,0.6938585596184863,1523,63,41,55,2,0
2079,3.7332266806158003,676,68,12,30,3,1
2080,4.017199711489685,254,53,3,15,3,0
2081,1.5773345365422942,3265,86,70,83,2,0
2082,2.0771356273678547,475,58,10,23,3,0
2083,0.5589265685785807,260,43,6,19,3,0
2084,1.7456386250864977,1803,82,29,52,2,0
2085,3.3428378477813108,4469,97,87,96,2,0
2086,3.281746055259641,319,29,18,26,2,1
2087,2.9622955629758367,4011,99,73,90,2,0
2088,1.425958375158653,1728,70,42,59,2,0
2089,0.8482815345476227,3350,85,73,83,2,0
2090,0.7529905800455214,658,71,10,27,3,0
2091,3.507879018876581,2433,89,43,65,2,1
2092,1.7184557990052758,472,40,16,31,2,0
2093,2.7430913701825803,987,80,17,37,3,0
2094,4.238325813665701,3917,95,74,90,2,1
2095,0.7410026719972151,999,79,14,37,2,0
2096,0.8392616836900193,1094,64,24,44,2,0
2097,0.8190792441646955,900,45,35,43,2,0
2098,3.93552690688858,1702,71,36,58,2,1
2099,2.5933053775369688,2044,91,34,56,2,0
2100,0.9596801240116117,1118,53,36,47,2,0
2101,1.6875544132628786,625,39,25,37,2,1
2102,2.7584835688751603,1461,88,23,44,2,0
2103,1.7754954488701133,1386,64,29,50,2,0
2104,3.2025229946685023,582,39,24,35,2,1
2105,2.668817372683828,288,30,15,26,2,0
2106,3.1151303081555013,668,50,20,34,2,0
2107,1.5228423252654264,1198,99,13,38,3,0
2108,3.233136656316234,276,28,16,25,2,0
2109,4.395285477642188,77,25,3,11,3,0
2110,3.7274480752818566,2093,75,46,64,2,0
2111,1.8762204345550653,2739,84,57,73,2,0
2112,4.416867518608296,843,47,30,40,2,1
2113,2.8976839798899836,141,31,3,16,3,1
2114,0.5797278457082955,487,32,29,31,2,0
2115,1.8852720978756992,2941,92,54,74,2,0
2116,1.2249007610240246,1870,63,53,62,2,0
2117,2.7390670978799876,399,55,7,22,3,0
2118,3.2893031783133466,378,31,19,29,2,1
2119,0.7312969617274172,313,70,3,18,4,0
2120,4.33043371285963,3295,87,69,83,2,1
2121,3.323754050694437,1048,86,15,35,3,1
2122,4.074343234936476,143,30,4,16,3,0
2123,1.2498547707300935,882,47,31,43,2,0
2124,1.2356844587635187,1861,74,40,57,2,0
2125,1.1399459825761062,3617,92,72,86,2,0
2126,3.5444811799771436,1918,68,50,65,2,1
2127,3.1621461385404555,157,34,4,14,3,0
2128,1.6560173935312568,819,44,31,42,2,0
2129,1.1552468515394114,922,69,19,34,2,0
2130,3.7345673007295175,233,69,2,14,4,0
2131,0.6705186071838014,3274,88,68,81,2,0
2132,0.5153804978960195,672,54,18,35,2,0
2133,1.048477088516679,1452,66,35,55,2,0
2134,0.5817145324104933,3730,92,73,89,2,0
2135,1.9130093692168129,2683,93,48,71,2,0
2136,3.7101977102196866,1250,88,18,38,2,1
2137,2.740100673143284,1549,71,34,55,2,1
2138,4.380880662015543,738,46,26,38,2,1
2139,2.595314629976319,1122,50,40,48,2,0
2140,1.0860631493844841,75,30,1,10,4,0
2141,3.2282857334567088,215,33,10,18,3,1
2142,2.932912313540342,3789,98,69,86,2,1
2143,0.6548301331937463,1563,70,34,54,2,0
2144,4.098169051793615,293,43,7,18,3,1
2145,3.779792324845513,1186,82,15,40,2,1
2146,0.5153013203978523,693,57,15,37,2,0
2147,4.337415083794955,1657,98,24,49,2,0
2148,2.8417522513314184,793,55,17,39,2,0
2149,0.9801714376446671,1824,86,33,53,2,0
2150,3.193992518996995,1301,59,37,49,2,0
2151,0.9233130151026518,204,53,2,15,4,0
2152,2.3498934545672623,1096,74,19,38,2,0
2153,4.132924760904858,1517,62,42,56,2,1
2154,4.37731041449661,1187,62,31,48,2,0
2155,2.5952809003331674,980,66,21,38,2,0
2156,1.5006190102537889,1411,71,29,50,2,0
2157,4.0376740780037075,458,36,18,31,2,1
2158,3.628311889414787,1926,85,32,61,2,1
2159,3.7441576894575084,1268,77,24,44,2,1
2160,1.7109647960124805,84,41,2,8,5,0
2161,3.382954760646545,945,96,10,28,3,1
2162,2.331977624334698,1112,67,23,45,2,0
2163,1.6646696818099236,2610,77,61,74,2,0
2164,4.027598489292441,307,38,9,22,2,0
2165,2.9487641907968483,610,60,12,30,3,0
2166,2.1444293426813443,1591,86,25,51,2,0
2167,3.794723945840895,156,27,7,16,3,1
2168,1.1006716285398208,1537,100,18,42,2,0
2169,1.3541063056123464,305,45,8,25,3,0
2170,1.2882901909368445,3860,94,76,88,2,0
2171,3.388384108084615,2605,78,61,72,2,1
2172,3.087660586444433,773,65,11,35,2,0
2173,3.634785478420328,2745,85,54,73,2,1
2174,1.3167121890290545,657,44,21,37,2,0
2175,1.3813432525800704,569,47,18,32,2,0
2176,0.9697600549280119,295,61,3,16,4,0
2177,3.4349363595308504,1478,81,24,47,2,0
2178,1.8636776106607065,4293,96,83,95,2,0
2179,0.9350888756282827,104,25,4,15,3,0
2180,3.134250400160314,811,60,16,35,2,0
2181,3.7774934811370833,630,56,15,31,2,0
2182,1.078934169352285,120,35,3,14,3,0
2183,1.5765720026683008,1694,80,32,52,2,0
2184,0.9143042755459416,1171,55,36,50,2,0
2185,2.5183159534982025,236,27,12,22,2,1
2186,1.697717036380613,2053,80,42,60,2,0
2187,3.8923676619922287,4034,91,86,90,2,0
2188,2.0423131377296864,2199,94,35,59,2,0
2189,3.7411247222195776,1715,93,27,45,2,0
2190,1.8592979225636683,2664,75,68,74,2,0
2191,1.0688393899273154,518,68,7,26,3,0
2192,4.040918393542594,122,44,1,11,5,1
2193,3.0241871892539876,800,51,24,38,2,0
2194,1.161304499259162,239,50,3,15,3,0
2195,3.9716799388059156,2131,85,41,61,2,1
2196,0.6154852124034988,62,26,1,9,5,0
2197,0.9847565245074543,420,90,4,17,4,0
2198,1.44357933547704,785,59,19,36,2,0
2199,4.098495415257184,1670,80,31,54,2,1
2200,4.332238429760854,949,55,28,42,2,1
2201,3.8240521598752744,4584,99,87,98,2,1
2202,1.3099590887762638,741,57,17,35,2,0
2203,0.7925663602890038,465,53,12,24,3,0
2204,3.6639664382327997,481,71,8,19,3,1
2205,0.9128172896877551,1698,82,26,52,2,0
2206,3.3971916973689407,1270,95,19,37,2,0
2207,3.540537648511862,314,82,2,13,4,0
2208,2.282427572996617,325,28,20,26,2,0
2209,2.7223459671557975,183,38,2,18,3,0
2210,2.1637323940127593,2238,82,43,66,2,0
2211,3.890626534504209,1023,49,36,47,2,1
2212,1.1622890137398558,88,26,4,10,3,0
2213,1.2807626793851554,313,39,11,22,2,0
2214,1.2992594509647009,116,25,6,14,3,0
2215,3.8025654117483034,478,85,4,18,4,0
2216,2.15590734303297,1199,55,38,48,2,0
2217,4.27288649856286,1606,62,44,58,2,1
2218,3.0283259393541857,661,53,20,32,2,1
2219,1.6742631952864695,2766,83,59,75,2,0
2220,3.200086044986922,2332,87,43,68,2,0
2221,1.3163480938208512,1399,83,17,42,2,0
2222,2.6803792089152587,299,56,5,19,3,0
2223,1.0248360097454627,1678,83,30,49,2,0
2224,4.215357005667933,288,79,2,12,4,0
2225,1.9960910520226771,176,32,7,17,3,0
2226,3.924371549200831,696,58,15,33,2,1
2227,0.5235280213305149,584,51,16,30,2,0
2228,2.076581812030811,931,63,21,40,2,0
2229,3.939095408478091,694,40,30,38,2,0
2230,3.4568734413592503,571,48,14,32,2,0
2231,2.6623487078452364,2211,95,31,58,2,0
2232,0.5840921861028447,251,33,10,20,2,0
2233,0.5100625906306999,390,82,3,19,4,0
2234,1.892056674644918,178,45,3,16,4,0
2235,4.123700526953426,319,29,18,25,2,1
2236,2.474122857808353,2817,94,48,73,2,0
2237,2.2213923958216775,249,28,13,24,2,0
2238,3.517579888393847,541,91,5,21,3,0
2239,2.022047765354769,1702,95,26,45,2,0
2240,0.7881005824408116,947,85,15,30,3,0
2241,1.5860067125410455,1668,85,28,50,2,0
2242,4.425022279266798,94,25,4,12,3,0
2243,2.5557326053730516,973,77,14,37,2,0
2244,3.6349363331269475,142,27,6,15,3,0
2245,2.015846408693881,1004,56,30,45,2,0
2246,2.1550265279906613,976,50,33,44,2,0
2247,3.549491764660192,1746,84,31,51,2,1
2248,1.162854057625374,2730,75,70,74,2,0
